2014-08-26 10:32:37,527 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - %%%%%%% This view is DGV.
2014-08-26 10:32:37,527 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - DGraphView created as a presentation for view model: 31
2014-08-26 10:32:37,527 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - %%%%%%% This view is DGV.
2014-08-26 10:32:37,527 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - DGraphView created as a presentation for view model: 31
2014-08-26 10:32:37,527 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - %%%%%%% This view is DGV.
2014-08-26 10:32:37,528 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - DGraphView created as a presentation for view model: 31
2014-08-26 10:32:37,528 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - %%%%%%% This view is DGV.
2014-08-26 10:32:37,528 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - DGraphView created as a presentation for view model: 31
2014-08-26 10:32:37,529 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - %%%%%%% This view is DGV.
2014-08-26 10:32:37,529 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - DGraphView created as a presentation for view model: 31
2014-08-26 10:32:37,529 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - %%%%%%% This view is DGV.
2014-08-26 10:32:37,529 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - DGraphView created as a presentation for view model: 31
2014-08-26 10:32:37,529 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - %%%%%%% This view is DGV.
2014-08-26 10:32:37,529 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - DGraphView created as a presentation for view model: 31
2014-08-26 10:32:37,529 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - %%%%%%% This view is DGV.
2014-08-26 10:32:37,530 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - DGraphView created as a presentation for view model: 31
2014-08-26 10:32:37,530 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - %%%%%%% This view is DGV.
2014-08-26 10:32:37,530 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - DGraphView created as a presentation for view model: 31
2014-08-26 10:32:37,530 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - %%%%%%% This view is DGV.
2014-08-26 10:32:37,530 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - DGraphView created as a presentation for view model: 31
2014-08-26 10:32:37,531 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - %%%%%%% This view is DGV.
2014-08-26 10:32:37,531 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - DGraphView created as a presentation for view model: 31
2014-08-26 10:32:37,531 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - %%%%%%% This view is DGV.
2014-08-26 10:32:37,531 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - DGraphView created as a presentation for view model: 31
2014-08-26 10:32:37,531 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - %%%%%%% This view is DGV.
2014-08-26 10:32:37,531 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - DGraphView created as a presentation for view model: 31
2014-08-26 10:32:37,532 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - %%%%%%% This view is DGV.
2014-08-26 10:32:37,532 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - DGraphView created as a presentation for view model: 31
2014-08-26 10:32:37,532 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - %%%%%%% This view is DGV.
2014-08-26 10:32:37,532 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - DGraphView created as a presentation for view model: 31
2014-08-26 10:32:37,532 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - %%%%%%% This view is DGV.
2014-08-26 10:32:37,532 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - DGraphView created as a presentation for view model: 31
2014-08-26 10:32:37,532 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - %%%%%%% This view is DGV.
2014-08-26 10:32:37,532 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - DGraphView created as a presentation for view model: 31
2014-08-26 10:32:37,533 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - %%%%%%% This view is DGV.
2014-08-26 10:32:37,533 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - DGraphView created as a presentation for view model: 31
2014-08-26 10:32:37,534 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - %%%%%%% This view is DGV.
2014-08-26 10:32:37,534 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - DGraphView created as a presentation for view model: 31
